莫爾島 (蘭加瓦特湖),"Eilean Mòr, Loch Langavat",
蘇伯哈因島,Eilean Sùbhainn,
法韋爾島,Farwell Island,
霍克島,Hawker Island,
河馬島,Hippo Island,
亞爾特島,Hjart Island,
霍姆斯島,Holmes Island,
奧斯卡港群島,Oskarshamn archipelago,
漢貝爾島,Humble Island,
霍斯特島,Host Island,
薩拉赫納馬島,Salahnama Island,
馬克岩,Marker Rock,
松山岩,Matsuyama Rocks,
馬修斯島,Matthews Island,
馬澤奧島,Mazzeo Island,
御木本真珠島,Mikimoto Pearl Island,
莫利納岩,Molina Rocks,
斯穆斯島,Smooth Island,
索利塔里奧島,Solitario Island,
薩默維爾島,Somerville Island,
方末島,Square End Island,
休梅茲島,Suemez Island,
斯特德特島,Stedet Island,
斯蒂爾島,Steele Island,
斯萬岩,Swan Rock,
燈籠洲,Tang Lung Chau,
赤尾嶼,Q5354453,
法爾斯島,False Island,
斯諾德格拉斯島,Snodgrass Island,
葫芦岛 (舟山),Q10513444,
斯芬克斯島,Sphinx Island,
伊麗薩岩,Eliza Rocks,
斯莫爾岩,Small Rock,
埃德曼島,Edman Island,
愛丁堡島,Edinburgh Island,
艾因斯特丁根島,Einstødingen Island,
艾肖爾斯特島,Eichorst Island,
沼島,Nushima,
埃米琳島,Emeline Island,
哈弗斯泰因島,Havstein Island,
大坦沙,Datansha,
哈比岩,Hobby Rocks,
胡德溫克島,Hoodwink Island,
霍普島,Hop Island,
伊福島,Ifo Island,
馬雷格拉夫島,Maregraphe Island,
西伯特岩,Siebert Rock,
斯普利特溫德島,Splitwind Island,
索根島,Sogen Island,
索托馬約爾島,Sotomayor Island,
瑟真島,Surgeon Island,
鹿屿,Dezhou Dao,
中岛 (西沙群岛),Middle Island,
北小島,Kita Kojima Island,
圣吉尔斯岛,Saint Giles Island,
斯夸爾島,Squire Island,
邁爾斯島,Miles Island,
伊登岩,Eden Rocks,
埃迪斯托岩,Edisto Rocks,
南小島,Minami Kojima Island,
法林頓島,Farrington Island,
霍諾雷斯岩,Honores Rock,
霍夫德島,Hovde Island,
因迪凱特島,Indicator Island,
馬鐡巴島,Marchinbar Island,
馬里霍姆島,Mariholm,
錫姆斯島,Sims Island,
熨波洲,"Middle Island, Hong Kong",
密奧斯溫地島,Mios Woendi,
穆爾加島,Mulga Island,
景宏岛,Sin Cowe Island,
斯納格岩,Snag Rocks,
索爾普雷薩岩,Sorpresa Rock,
斯派恩島,Spine Island,
斯普賴特利島,Sprightly Island,
斯塔滕島高地,Staten Island Heights,
斯托爾茨島,Stoltz Island,
瑟奇岩,Surge Rocks,
馬克島,Île Marc,
馬丁島,Martin Island,
中島 (愛媛縣),Nakashima,
昂船洲,Stonecutters Island,
京族三岛,Q6855184,
加沙群島,Q6852344,
凡弗爾島,Fanfare Island,
法列法圖,Fale Fatu,
哈什島,Hash Island,
海心島,Hoi Sham Island,
霍瓦特島,Horvath Island,
海德魯爾加岩,Hydrurga Rocks,
铜盘岛,Q10564299,
瑪格麗特島,Marguerite Island,
斯普里特島,Split Island,
全富岛,Quanfu Dao,
米爾恩斯島,Milnes Island,
芒洲,Mong Chau,
莫諾莫伊島,Monomoy Island,
蒙特拉韋勒岩,Montravel Rock,
辛普森岩,Simpson Rocks,
辛克岩,Sinker Rock,
佐爾格島,Sorge Island,
斯米格斯島,Smiggers Island,
斯坦頓島群,Stanton Group,
蘇蒂岩,Sooty Rock,
斯托克島,Stoker Island,
塔德波爾島,Tadpole Island,
韋阿島,Uea,
飛瀨,Q5354789,
晋卿岛,Q6788625,
南岛 (西沙群岛),Q6850299,
埃利厄姆島,Eillium Island,
沖北岩,Okinokita Rock,
法勞伊戈,Falaoigo,
墨圖羅亞,Motuloa,
霍金斯島 (阿拉斯加州),Hawkins Island,
埃萊娜島,Hélène Island,
因德雷霍弗德島,Indrehovdeholmen,
摩利島,Maury Island,
辛克萊島,Sinclair Island,
斯芬克斯岩,Sphinx Rock,
瑪麗島,Marie Island,
馬歇爾群島,Marshall Archipelago,
中沙洲,Middle Sand,
米拉迪諾維島群,Miladinovi Islets,
米拉日島,Mirage Island,
莫利久爾島,Molecule Island,
莫爾納岩,Molnar Rocks,
莫西尼奧島,Mousinho Island,
馬格島,Mugge Island,
斯莫爾島,Small Island,
納皮爾冰隆,Napier Island,
蒂爾島,Teall Island,
托爾高特島,Thorgaut Island,
特雷特島,Trout Island,
东瑁洲,Q10870787,
双帆石,Q10911983,
大洋山,Q10936356,
官山岛 (苍南),Q10948350,
埃姆岩,Emm Rock,
海馬島,Q11234719,
海豚岛,Q11286923,
霍姆斯岩,Holmes Rock,
七洲列岛,Qizhou Liedao,
三山头岛,Sanshantou Dao,
赤背北岛,Kita Kojima Island,
南果洲,South Ninepin Island,
大列山,Dalieshan,
大嶝岛,Dadeng,
大门岛,Damen Dao,
下島 (天草群島),Shimoshima,
費希爾島,Fisher Island,
伊凡斯島,Evans Island,
法納爾島,Final Island,
弗蘭克島,Flank Island,
弗勞德島,Flounder Island,
弗朗西斯島,Francis Island,
官洲岛,Guanzhou,
艾蘭斯角,Islands Point,
凱島,Kay Island,
穆雷島,Murray Island,
納傑日德島,Nadezhdy Island,
特利什岩,Telish Rock,
特賴波德島,Tripod Island,
洞头岛,Q10841363,
蛇島 (中國),Q10835273,
南港山 (温岭),Q10908507,
大峧山,Q10935179,
姥山岛,Q10943616,
馬卡魯克島,Magaruque Island,
兄島,Anijima,
加井岛,Jiajing Dao,
北果洲,North Ninepin Island,
复兴岛,Point Island,
彥島,Hikojima,
中之島 (島根縣),Nakanoshima,
久場島,Kuba Island,
萊特島,Wright Island,
摩根島,Morgan Island,
馬什魯姆島,Mushroom Island,
东洲岛,Q10870649,
大帆石,Q10935260,
大澳島,Q10936637,
埃斯泰岩,Estay Rock,
昂珀勒爾島,Empereur Island,
七美嶼,Qimei,
法蘭西岩,Français Rocks,
赫姆島,Hum Island,
特里斯坦島,Tristan Island,
莫倫西島,Morency Island,
莫雷諾岩,Moreno Rock,
摩圖及,Motugie,
納皮爾岩,Napier Rock,
塔圖爾島,Tatul Island,
塔圖什島,"Tatoosh Island, Washington",
探加戈,Tengasu,
蒂里齊斯島,Tirizis Island,
特雷克利亞諾島,Treklyano Island,
特里戈尼亞島,Trigonia Island,
特里普島,Tripp Island,
三蒜岛,Sansuan Dao,
勒加洲,La Ka Chau,
围夹岛,Weijia Dao,
大长山岛,Dachangshan Dao,
大长涂山,Dachangtu Shan,
大黑島 (厚岸町),Daikokujima,
佛羅倫薩島,Florence Island,
弗洛倫斯岩,Florence Rock,
皇帝島,Emperor Island,
埃普西隆島,Epsilon Island,
特羅布里奇島,Trowbridge Island,
伊克斯普雷斯島,Express Island,
上虎牙岛,Q10855760,
大柑山,Q10935910,
大鏟島,Q10938306,
莫里斯岩,Morris Rock,
鷹島 (長崎縣),Takashima,
韋爾奇島,Welch Island,
亨菲爾德岩,Henfield Rock,
南浦島,Nanpu Island,
東翁古爾島,East Ongul Island,
納布島,Nabboya,
納努亞島,Nanuya Lailai,
舒納島,"Shuna, Loch Linnhe",
鐵亞福雅夫,Te Afuafou,
托德斯圖爾岩,Toadstool Rocks,
托卡列夫島,Tokarev Island,
特雷維利安島,Trevillian Island,
特里韋爾皮斯島,Trivelpiece Island,
特蘭德爾島,Trundle Island,
洛溪島,Luoxi Island,
三都岛,Sandu Dao,
分界洲,"Boundary Island (Hainan, China)",
南田岛,Nantian Dao,
南碇岛,Nanding Dao,
大金山岛,Dajin Shan island,
大黑山岛,Daheishan Dao,
姊岛,Anejima,
休斯島,Hughes Island,
伊默京島,Emerging Island,
伊塔島,Eta Island,
佛堂洲,Fat Tong Chau,
艾斯特島 (阿拉斯加州),Esther Island,
費拉島,Fera Island,
菲茲金島,Fizkin Island,
卡爾帕島,Karpa Island,
交椅洲,Kau Yi Chau,
七星岛,Q10864638,
三河岛,Q10866335,
东碇岛,Q10870828,
南台岛,Q10907118,
大襟島,Q10873636,
穆迪島,Moody Island,
中鳥島,Nakanotorishima,
威廉斯岩,Williams Rocks,
薩姆岩,Thumb Rock,
哈莫克島,Hummock Island,
塔爾塔爾島,Tartar Island,
特克斯拉島,Teksla Island,
特萊豐岩,Telefon Rocks,
特里佩西島,Trepassey Island,
特里克斯特岩,Trickster Rocks,
特蘭迪島,Trundy Island,
佛渡岛,Fodu Dao,
八卦洲 (南京),Bagua Zhou,
六横岛,Liuheng Dao,
双帆,Shuangfan,
大利島,Tai Lei,
妈屿,Mayu Dao,
妹岛,Imōtojima,
埃溫島,Ewing Island,
凤鸣岛,Fengming Island,
法他托,Fatato,
弗勒呂斯島,Fleurus Island,
弗萊恩島,Flein Island,
費爾塞特島,Felsite Island,
弗雷德里克岩,Frederick Rocks,
斯特平岩,Stepping Stones,
島嶼城市,"Island City, Fukuoka",
卡姆島,Karm Island,
卡托格拉福夫島,Kartografov Island,
內斯特靈岩,Nestling Rock,
托格森島,Torgersen Island,
諾德島,Nord Island,
諾斯特島,Nost Island,
史蒂芬島,Stephen Island,
斯蒂佩爾岩,Stipple Rocks,
斯蒂尼爾島,Stinear Island,
青洲 (清水灣),"Steep Island, Hong Kong",
特諾里奧岩,Tenorio Rock,
豐島 (香川縣),Teshima,
索德島,Thode Island,
兩峰島,Two Summit Island,
安伯島,Umber Island,
井島,Ishima,
內斯島,Nesøya (Antarctica),
淇澳岛,Qi'ao Dao,
弗拉特島,Flutter Island,
福里斯特島,Forrester Island,
加維奧廷岩,Gaviotín Rock,
富爾默島,Fulmar Island,
弗里喬夫島,Fridtjof Island,
格迪徹斯岩,Gedges Rocks,
吉伯斯岩,Gibbous Rocks,
諾蒙島,Gnomon Island,
內利島,Inner Lee Island,
巴托洛梅島,Isla Bartolomé,
賈吉島,Jagged Island,
賈吉德岩,Jagged Rocks,
雅基諾岩,Jacquinot Rocks,
喬納森島,Jonassen Island,
維曼島,Newman Island,
卡姆倫島,Kamelen Island,
卡莫爾塔島,Kamorta,
伊巴爾岩,Ibar Rocks,
詹妮島,Jenny Island,
牙鷹洲,Nga Ying Chau,
尼爾森島,Nilsen Island,
諾布爾岩,Noble Rocks,
諾馬德岩,Nomad Rock,
諾斯特拉普岩,Northtrap Rocks,
史蒂文森島,Stevenson Island,
斯蒂文頓島,Steventon Island,
鐵布卡維利維利,Tepuka Vili Vili,
托馬斯島,Thomas Island,
梁横山,Liangheng Shan,
尼爾遜岩,Nelson Rock,
特納島,Turner Island,
龜山 (達濠),Q11181989,
下虎牙岛,Q11402223,
龍珠島,Pearl Island,
富恩特岩,Fuente Rock,
福南馬努,Funamanu,
傑拉許島,Gerlache Island,
岡薩雷斯島,González Island,
格奇島,Goetschy Island,
諾姆島,Gnome Island,
伊里薩爾島,Irizar Island,
因特克倫斯島,Intercurrence Island,
因維瑟布爾島,Invisible Island,
岡薩洛島,Isla Gonzalo,
傑斯特岩,Jester Rock,
耶布森岩,Jebsen Rocks,
尼德爾島,Needle Island,
約納島,Jona Island,
卡比萊島,Kabile Island,
內拉島,Nella Island,
斯皮尤姆島,Spume Island,
尼茲尼克島,Niznik Island,
斯蒂爾韋爾島,Stillwell Island,
塔拉島,Thala Island,
泰西耶島,Teyssier Island,
錫博爾特島,Thiébault Island,
烏克森島,Uksen Island,
枕頭洲,Cham Tau Chau,
枸杞岛,Gouqi Dao,
鳥嶼,Niao,
鵜居島,Yururitō,
諾威島,Novyy Island,
約翰遜島,Johnson Island,
格特魯德岩,Gertrude Rock,
諾蘭島,Nolan Island,
雅各布斯島,Jacobs Island,
圖雷特島,Turret Island,
福爾蘭島,Foreland Island,
弗雷德里克森島,Fredriksen Island,
格德勒島,Girdler Island,
八島 (山口縣),Yashima,
東吉嶼,Dongji,
京格爾島,Jingle Island,
金克斯島,Jinks Island,
約翰島 (南卡羅萊納州),"Johns Island, South Carolina",
豪爾赫島,Jorge Island,
猶大岩,Judas Rock,
朱里恩島,Jurien Island,
利米特羅夫島,Limitrophe Island,
拉姆斯島,"Ram's Island, Northern Ireland",
普里昂島,Prion Island,
肖特卡特島,Shortcut Island,
內肖爾門島,Nesholmen Island,
烏弗斯島,Ufs Island,
杉排,Cham Pai,
海陵岛,Hailing Dao,
黄礁岛,Huangjiao Dao,
圣何塞岛,San José Island,
斯托科亞,Stokkøya,
弗賴爾島,Friar Island,
福爾德島,Fold Island,
福勒島,Fuller Island,
斯特納島,Sterna Island,
吉布內島,Gibbney Island,
吉洛克島,Gillock Island,
戈列夫島,Gorev Island,
沃荷斯島,Ivuhos Island,
韋爾布柳德島,Verblyud Island,
吉貝嶼,Jibei Island,
金沙洲,Jinshazhou,
朱伯特岩,Joubert Rock,
基德森島,Kidson Island,
科伊肯岩,Keuken Rock,
赫馬拉島,Khmara Island,
广鹿岛,Q11062598,
江南山,Q11133800,
羅戈曾島,Rogozen Island,
諾布島,Nob Island,
溫格島,Unger Island,
諾克爾島,Nokkel Island,
大島 (福岡縣),Ōshima,
圖坦加,Tutanga,
特維格岩,Twig Rock,
秋列尼群島,Tyulen'i Islands,
望安島,Wang'an,
歐文島,Irving Island,
將軍澳嶼,Jiangjun'ao,
洲仔岛,Zhouzai Dao,
鲁家峙,Lujiazhi,
獐子岛,Q6150340,
賈吉德島,Jagged Island,
詹姆斯岛 (圣胡安群岛),James Island,
傅里葉島,Fourier Island,
富勒岩,Fuller Rock,
地質學家島,Geologists Island,
岡特岩,Gaunt Rocks,
福亞羅巴,Fualopa,
塔布勒島,Table Island,
列寧格勒島,Leningradskiy Island,
君山,Junshan Island,
基林貝克島,Killingbeck Island,
沃爾切德勒姆島,Valchedram Island,
威廉斯科斯比群島,William Scoresby Archipelago,
青島 (愛媛縣),Aoshima,
馬毛島,Mageshima,
古爾丹島,Gourdin Island,
格列別尼島,Greben' Island,
格林岩,Green Rocks,
格倫登岩,Grunden Rock,
格林德岩,Grinder Rock,
格里姆岩,Grim Rock,
格雷島,Grey Island,
瓜諾島,Guano Island,
海驢島,Q11559418,
基爾島,Keel Island,
克洛岩,Klo Rock,
肯普岩,Kemp Rock,
牛山岛,Kiushan Tao,
宿霧島,Cebu,
科爾文島,Kolven Island,
胡桃島,Kurumi Island,
保和島,Bohol,
利島,Lee Island,
努瑟島,Nusser Island,
奧布萊恩島,O'Brien Island,
奧利特島,Ouellette Island,
帕韋永島,Pabellón Island,
帕達島,Padda Island,
親指島,Oyayubi Island,
伙頭墳洲,Town Island,
湯金島,Tonkin Island,
烏托爾門島,Utholmen Island,
齊奧爾科夫斯基島,Tsiolkovskiy Island,
弗奇岩,Verge Rocks,
瓦萊特島,Valette Island,
萬岩,Van Rocks,
懷特岩,Whit Rock,
布達島,Q11683859,
飛島,Q11665759,
粟島 (香川縣),Awashima,
能登島,Notojima,
高島 (長崎縣長崎市),Takashima,
沖之島,Okinoshima,
奧布賴恩島,O'Brien Island,
奧爾森島,Olson Island,
格蘭德島 (密西根州),"Grand Island Township, Michigan",
格羅托島,Grotto Island,
格雷島 (加拿大),Groais Island,
凱利克島,Kellick Island,
基斯因奇,Keith Inch,
基隆嶼,Keelung Islet,
凱澤島,Kizer Island,
肯德爾岩,Kendall Rocks,
克羅什卡島,Kroshka Island,
科沙瓦島,Koshava Island,
勒庫安特島,Lecointe Island,
奴奴干島,Nunukan Island,
奧科爾岩,Okol Rocks,
奧爾德羅伊德島,Oldroyd Island,
奧爾當島,Oldham Island,
外利島,Outer Lee Island,
奧島,Osoya,
納恩島,Nunn Island,
諾沃薩德島,Novosad Island,
佩申斯岩,Patience Rocks,
白洲,Pak Chau,
托納格島,Tonagh Island,
特蘭斯弗斯島,Transverse Island,
尤斯弗爾島,Useful Island,
范哈爾森島,Van Hulssen Island,
韋爾吉洛夫岩,Vergilov Rocks,
威利瓦岩,Williwaw Rocks,
鯨背岩,Whaleback Rocks,
黑髪島,Kurokamijima,
伽馬島,Gamma Island,
奈特島,Knight Island,
厄珀島,Upper Island,
格羅夫斯島,Groves Island,
大麥克拉爾島,Greater Mackellar Island,
守護岩,Guardian Rock,
格薩拉加島,Guesalaga Island,
基普岩,Keep Rock,
基特尼島,Kitney Island,
克羅克島,Krok Island,
克羅格島,Krogh Island,
罐杉環,Kwun Cham Wan,
洛韋布魯瓦島,Lavebrua Island,
奧利弗島,Oliver Island,
安古加滕島,Ongulgalten Island,
奧爾嫩岩,Ornen Rocks,
烏姆島,Oom Island,
托特島,Tot Island,
青洲 (葵青區),Tsing Chau,
溫多島,Window Island,
格雷戈里島,Gregory Island,
歐文島,Owen Island,
特納鮑特島,Turnabout Island,
甘德島,Gand Island,
古弗努爾島,Gouverneur Island,
筆石島,Graptolite Island,
格雷尼歇島,Gränicher Island,
格林內爾島,Grinnell Island,
格雷姆林島,Gremlin Island,
九龍石,Kowloon Rock,
克朗島,Klung Island,
奈特岩,Knight Rocks,
科埃奇林島,Koechlin Island,
艾里歐里王國,Kingdom of Elleore,
努姆巴特島,Numbat Island,
納普金斯島,Nupkins Island,
奧爾蒂斯島,Ortiz Island,
奧龍賽島 (蘇納特灣),"Oronsay, Loch Sunart",
香港離島,"Outlying Islands, Hong Kong",
巴斯德島,Pasteur Island,
帕特拉島,Patella Island,
托波格拉福弗島,Topografov Island,
塔普曼島,Tupman Island,
湯格岩,Tongue Rocks,
弗傑泰申島,Vegetation Island,
瓦格倫特島,Vagrant Island,
懷廷岩,Whiting Rocks,
奧爾島,Orr Island,
格雷斯岩,Grace Rock,
加尼特岩,Garnet Rocks,
高迪爾島,Goudier Island,
利格岩,League Rock,
克爾納岩,Koerner Rock,
奈特島 (阿拉斯加州),Knight Island,
威岛,Koh Wai,
肯特島,"Kent Island, Maryland",
考拉島,Koala Island,
克拉默島,Kramer Island,
勞夫島,Lauff Island,
勞塔羅島,Lautaro Island,
努庫薩瓦列法列,Nukusavalevale,
公雞島,Ondori Island,
奧拉夫岩,Oluf Rocks,
奧特洛岩,Outlaw Rock,
翁古卡文島,Ongulkalven Island,
帕斯卡島,Pascal Island,
科爾岩,Koll Rock,
圖岩,Tu Rocks,
圖基島,Tukey Island,
厄欽岩,Urchin Rock,
溫內呂斯科倫島,Unneruskollen Island,
韋爾特島,Verte Island,
巴布亞島,Papua Island,
帕拉拉克蒂克島,Parallactic Island,
佩爾岩,Per Rock,
潘當島,Pandang Island,
珀奇島,Perch Island,
外伶仃島,Wai Lingding Island,
普賴爾島,Prior Island,
菲爾波茨島,Philpots Island,
龙穴岛,Longxue Dao,
奎爾普岩,Quilp Rock,
比道雷岩,Vidaurre Rock,
沃登岩,Warden Rock,
維達爾岩,Vidal Rock,
沃里納島,Warriner Island,
西巴德島,West Budd Island,
拉馬克島,Lamarck Island,
朗霍弗島,Langhofer Island,
Latouche島,Latouche Island,
萊西德倫島,Lesidren Island,
潘帕島,Pampa Island,
佩布利馬德斯通島,Pebbly Mudstone Island,
佩斯基岩,Pesky Rocks,
珀爾島,Pear Island,
班島,Peine Island,
平恩島,Pinn Island,
皮格岩,Pig Rock,
菲爾斯島,Phils Island,
菲塞特岩,Physeter Rocks,
香蕉屿,Pisang Island,
奎里島,Query Island,
波帕島,Popa Island,
波里亞金島,Poryadin Island,
波特梅斯岩,Potmess Rocks,
龐頓島,Ponton Island,
沃爾默島,Vollmer Island,
沃爾沙姆岩,Walsham Rocks,
維厄格島,Vieugue Island,
西福爾島,Vestfold Island,
韋爾納島,Verner Island,
瓦特島,Wattle Island,
星期三島,Wednesday Island,
伍爾帕克島,Woolpack Island,
沃克曼岩,Workman Rocks,
扎瓦拉島,Zavala Island,
放鸡岛,Q7232253,
鲎藤礁,Q7188706,
凤凰岛,Phoenix Island,
普拉托島,Plato Island,
蒂多雷,Tidore Island,
皮頓島,Piton Island,
沃倫島,Warren Island,
萊維島,Levy Island,
普雷斯頓島,Preston Island,
勒梅爾島,Lemaire Island,
浪中島,Lang Tengah Island,
连岛,Dongxi Liandao,
連圖爾岩,Lientur Rocks,
林登貝格島,Lindenberg Island,
佩阿日島,Peage Island,
佩爾森納島,Pelseneer Island,
帕蒂贊島,Partizan Island,
皮珀爾斯岩,Peoples Rocks,
大榭岛,Daxie Dao,
普萊斯島,Plaice Island,
普雷沃特島,Prevot Island,
普賴雷斯島,Prioress Island,
達格馬公主島,Prinsesse Dagmar Island,
齊格扎格島,Zigzag Island,
基窪島,Wadmalaw Island,
維托岩,Vietor Rock,
若雞島,Wakadori Island,
威特曼島,Wittmann Island,
沃蘭島,Wollan Island,
茲納緬斯基島,Znamenskiy Island,
茲維里諾島,Zverino Island,
埃門島,Emen Island,
馬斯特伊拉島,Masteyra Island,
珍珠岩 (南極洲),Pearl Rocks,
橫洲 (西貢),Wang Chau,
伍德島,Wood Island,
小磨刀,Siu Mo To,
彼特森島,Petersen Island,
拉貝岩,Labbe Rock,
欖洲,Lam Chau,
萊帕德島,Leopard Island,
佩拉爾塔岩,Peralta Rocks,
福克島,Phoque Island,
皮尼羅島,Pinero Island,
高塘岛,Gaotang Dao,
費爾普斯岩,Phelps Rock,
普蘭克島,Pranke Island,
昆塔納島,Quintana Island,
威克納姆島,Wakenaam,
懷特姆島,Withem Island,
沃姆巴特島,Wombat Island,
元洲仔,Yuen Chau Tsai,
扎倫博島,Zarembo Island,
澤代基島,Za Det Gyi Island,
安蒂洛普島,Antelope Island,
路易斯島 (戴維斯灣),Lewis Island,
拉格朗日島,Lagrange Island,
潟湖島,Lagoon Island,
派恩島,Pine Island,
鬼界島,Q8193619,
拉格德角,Laggard Island,
拉耶島,Lahille Island,
蘭普盧島,Lamplugh Island,
蘭德勒姆島,Landrum Island,
利米特岩,Limit Rock,
林佩特島,Limpet Island,
萊肯島,Lichen Island,
拉戈島,Largo Island,
巴巴艾利斯,Papa Elise,
佩諾拉島,Penola Island,
佩爾森島,Persson Island,
佩蒂岩,Petty Rocks,
俾格米岩,Pigmy Rock,
普法夫島,Pfaff Island,
平溫島,Pingvin Island,
皮克維克島,Pickwick Island,
皮拉島,Pila Island,
皮普金岩,Pipkin Rock,
皮提亞島,Pythia Island,
弗霍德諾伊島,Vkhodnoy Island,
瓦達島,Waadah Island,
韋群島,Way Archipelago,
西沙洲,West Sand,
韋勒島,Weller Island,
韋爾特曼島,Weertman Island,
溫斯洛岩,Winslow Rock,
楚克里格爾島,Zukriegel Island,
渔山列岛,Yushan Island,
齊利岩,Zélée Rocks,
厄于加倫島群,Øygarden Group,
飛揚島,Biyangdo,
丘科韋澤爾島,Chukovezer Island,
拉普拉斯島,Laplace Island,
萊奧尼島,Leonie Island,
拉孔謝島,La Conchée,
拉庫納島,Lacuna Island,
拉戈特萊里島,Lagotellerie Island,
拉法基岩,Lafarge Rocks,
拉克蒂奧諾夫島,Laktionov Island,
拉魯伊島,Larrouy Island,
琉球嶼,Lamay Island,
利亞德島,Liard Island,
利伯蒂岩,Liberty Rocks,
小麥克拉爾島,Lesser Mackellar Island,
小金龟子岛,Q15916285,
覺華島,Q15916557,
赤头岛,Q15914203,
鲳鱼岛,Q15914793,
鸟卵岛,Q15915739,
龙珠岛 (钓鱼岛及其附属岛屿),Q15916187,
洲仔頭,Q15940702,
稻挑山,Q15944223,
險礁嶼,Xianjiao Island,
狗髀洲,Kau Pei Chau,
刺猬岛,Q15916434,
北屿仔岛,Q15924538,
卧蚕岛,Q15916370,
大雁岛,Q15916437,
小珠岛,Q15916253,
海龟岛,Q15914839,
燕子岛,Q15916435,
牛蹄岛,Q15916410,
石城岛,Q15941122,
西牛角岛,Q15916298,
长洲岛 (梧州),Q15934190,
青海湖鸟岛,Q15939846,
龙门岛,Q15914611,
养马岛,Yangma Dao,
厦门岛,Xiamen Island,
东牛角岛,Q15916297,
卧龙岛,Q15915371,
大珠岛,Q15916254,
小元宝岛,Q15925270,
小鸟岛,Q15915985,
小龙岛,Q15916438,
赤背南岛,Q15915768,
飞龙岛,Q15914965,
鸟巢岛,Q15916001,
西鼓岛,Q15951224,
羊洲,Yeung Chau (Sai Kung),
西瑁洲,Xi Dao,
小黄鱼岛,Q15916186,
海星岛,Q15915094,
赤背东岛,Q15914850,
达濠岛,Q15935967,
金龙岛,Q15915877,
黄牛岛,Q15916369,
龙头鱼岛,Q15915038,
迪爾艾爾島,Deer Isle,
飯甑洲,Conic Island,
大金龟子岛,Q15916180,
海贝岛,Q15916508,
牛尾岛,Q15916387,
礼乐南滩,Q15940637,
黄姑鱼岛,Q15916216,
哈里島,Harry Island,
德弗爾島,Devil Island,
洛博敦島,Lobodon Island,
薩蒙島,Salmon Island,
桶盤嶼,Tongpan,
虾峙岛,Xiazhi Dao,
龐塞島,Ponce Island,
普勞德島,Proud Island,
里斯克岩,Risk Rock,
卡帕島,Kappa Island,
哈恩島,Hahn Island,
西中岛,Xizhong Island,
登步岛,Q16078421,
大黄龙岛,Dahuanglong Dao,
江心屿,Jiangxin Yu,
亨普斯島,Humps Island,
格德島,Gerd Island,
洛凱特島,Locator Island,
瓊島,June Island,
米達斯島,Midas Island,
要島,Kaname Island,
賈森島,Jason Island,
羅密歐島,Romeo Island,
邁波島,Maipo Island,
辛格爾島,Single Island,
阿曼岛,Pulau Aman,
馬蘭加島,Maranga Island,
蓬勃暗沙,Q7212056,
针头岩,Q7202775,
特雷比什特島,Trebishte Island,
小金山岛,Xiaojin Shan,
花岙岛,Hua'ao Dao,
影島,Yeongdo,
大倉嶼,Dacang,
鸭公岛,Yagong Dao,
洛奇岩,Lodge Rock,
桂山島,Guishan Island (Zhuhai),
梅山岛,Meishan Dao,
波德岩,Pod Rocks,
邦邦島,Pom Pom Island,
里德利島,Ridley Island,
渡島大島,Oshima Ōshima,
羅斯唐島,Rostand Island,
懷亞特島,Wyatt Island,
伊瑟爾特島,Yseult Island,
雅各比島,Yakobi Island,
員貝嶼,Yuanbei Island,
海蒂岩,Hetty Rock,
花鼓岛,Huagu Dao,
吉甘蒂斯島,Giganteus Island,
柯頓島,Kirton Island,
龜島,Kame Island,
斯努賓島,Snubbin Island,
索爾達特島,Soldat Island,
長島 (阿拉斯加州),Long Island,
長石咀,Cheung Shek Tsui,
里奇島,Ridge Island,
沙坦島,Sabtang Island,
利沃尼亞岩,Livonia Rock,
聖約瑟夫島,St. Joseph Island (Ontario),
普洛格島,Plog Island,
皮熱岩,Puget Rock,
蘭布勒島,Rambler Island,
蘭維克島,Ranvik Island,
安古迦岛,Unguja,
拉德莫斯岩,Rudmose Rocks,
福尼爾島,Fournier Island,
于特雷霍弗德霍爾門島,Ytrehovdeholmen Island,
圓洲角,Yuen Chau Kok,
加爾奇島,Gulch Island,
蒙日島,Monge Island,
珍珠渡假村,Vinpearl,
埃特納島,Etna Island,
亨普島,Hump Island,
霍爾島,Houle Island,
保德島,Powder Island,
馬爾羅伊島,Mulroy Island,
巴斯克斯島,Vázquez Island,
克拉克島,Clarke Island (Tasmania),
獅島,Lion Island,
佩特雷利克島,Petrelik Island,
弗羅莫斯島,Vromos Island,
长白岛,Changbai Dao,
拉吉德島 (努納福特),Ragged Island,
利科馬島,Likoma Island,
利普斯島,Lipps Island,
塞爾岩,Sail Rock,
拉扎島,Raza Island,
羅薩梅爾島,Rosamel Island,
魯島,Roux Island,
聖何塞島 (德克薩斯州),San José Island,
羅島,Row Island,
懷克島,Wyck Island,
中屯島,Zhongtun,
努烏薩菲埃島,Nu'usafe'e Island,
默利島,Dawei Island,
別列贊島,Berezan Island,
茂提法拉,Mulitefala,
天才小釣手,Watson Island,
硇洲岛,Naozhou Dao,
本滕島,Benten Island,
水面島,Minamo Island,
豆島,Mame Island,
蘇特爾島,Suter Island,
亨特岛,Hunter Island,
林克島,Link Island,
里斯本島,Lisboa Island,
洛貝爾島,Lobel Island,
茅埏岛,Maoshan Dao,
北岛 (西沙群岛),North Island,
普日貝謝夫斯基島,Przybyszewski Island,
蒲加薩維利維利,Pukasavilivili,
