label,cityLabel,countryLabel
真·三國無雙4,Dynasty Warriors 5,
瘋狂大樓,Maniac Mansion,
Nano,GNU nano,
瘋狂城市賽車,Midtown Madness,
任天堂明星大亂鬥,Super Smash Bros.,
文字編輯,TextEdit,
RawTherapee,RawTherapee,
迷宮探險家盟約之門III,Dungeon Explorer,
NVIDIA PhysX,PhysX,
Cuil,Cuil,
BALDR SKY,Baldr Sky,
割绳子,Cut the Rope,
命令与征服3：凯恩之怒,Command & Conquer 3: Kane's Wrath,
戰地風雲：英雄,Battlefield Heroes,
彩虹冒險,Survival Project,
最终幻想V,Final Fantasy V,
鐵拳6,Tekken 6,
搜狗,Sogou.com,
スイングゴルフ パンヤ 2ndショット!,Super Swing Golf,
失落的维京战士,The Lost Vikings,
戰鎚40000：破曉之戰II-渾沌再起,"Warhammer 40,000: Dawn of War II – Chaos Rising",
魔域幻境之浴血戰場3,Unreal Tournament 3,
Totem,GNOME Videos,
热血物语,River City Ransom,
Google自定义搜索,Google Custom Search,
Vi,vi,
Google Patents,Google Patents,
Boin,Boin,
哈利·波特与凤凰社,Harry Potter and the Order of the Phoenix,
太空侵略者,Space Invaders,
雷頓教授與最後的時間旅行,Professor Layton and the Unwound Future,
蟲蟲救美,Zzyzzyxx,
Havok引擎,Havok,
JEdit,JEdit,
Sed,sed,
Rhythmbox,Rhythmbox,
Tux Paint,Tux Paint,
Krita,Krita,
异形：殖民军,Aliens: Colonial Marines,
Tropico,Tropico,
香港97,Hong Kong 97,
三國志大戰,Sangokushi Taisen,
大都會運輸,Cities in Motion,
妖精大戰爭 ～ 東方三月精,Fairy Wars,
神奇男孩 怪物大陆,Wonder Boy in Monster Land,
第一次的Wii,Wii Play,
遙遠時空3,Harukanaru Toki no Naka de 3,
EmEditor,EmEditor,
东方非想天则 ～ 追寻特大型人偶之谜,Touhou Hisōtensoku,
任天堂明星大亂鬥DX,Super Smash Bros. Melee,
战争前线,Warface,
Myself ; Yourself,Myself ; Yourself,
劍魂傳奇,Soulcalibur Legends,
超级银河战士,Super Metroid,
英雄之城,Heroes of Gaia,
EditPad,EditPad,
iPod touch,iPod Touch,
世紀帝國,Age of Empires,
银翼杀手,Blade Runner,
Audacity,Audacity,
LMMS,LMMS,
暗黑破坏神,Diablo,
王国之心,Kingdom Hearts,
孤岛危机,Crysis,
最终幻想VIII,Final Fantasy VIII,
最後一戰2,Halo 2,
杀手：血钱,Hitman: Blood Money,
WPCleaner,WPCleaner,
泡泡龙,Puzzle Bobble,
School Days,School Days,
凯恩的遗产：勾魂使者,Legacy of Kain: Soul Reaver,
傳送門2,Portal 2,
F1 2010,F1 2010,
Beep Media Player,Beep Media Player,
Rawstudio,Rawstudio,
潛龍諜影2：自由之子,Metal Gear Solid 2: Sons of Liberty,
超級機器人大戰UX,Super Robot Wars UX,
NHL 2001,NHL 2001,
巫師2：王國刺客,The Witcher 2: Assassins of Kings,
戰慄時空2：三部曲,Half-Life 2: Episode Three,
戰鎚40000：破曉之戰II,"Warhammer 40,000: Dawn of War II",
毀滅戰士II RPG,Doom II RPG,
过山车大亨2,RollerCoaster Tycoon 2,
同级生,Dōkyūsei,
戀愛與選舉與巧克力,"Love, Elections & Chocolate",
编辑加,EditPlus,
Leafpad,Leafpad,
半条命：起源,Half-Life: Source,
快打刑事,Die Hard Arcade,
押忍！戰鬥！應援團,Osu! Tatakae! Ouendan,
瑪利歐&音速小子 AT 溫哥華奧運,Mario & Sonic at the Olympic Winter Games,
龙与地下城Online,Dungeons & Dragons Online,
马里奥聚会6,Mario Party 6,
Windows錄音機,Sound Recorder,
Uncomplicated Firewall,Uncomplicated Firewall,
Pixlr,Pixlr,
时空幻境 (2008年游戏),Braid,
無盡的旅程 (電子遊戲),The Longest Journey,
CROSS†CHANNEL,Cross Channel,
縱橫諜海：斷罪,Tom Clancy's Splinter Cell: Conviction,
暗黑破壞神III,Diablo III,
极品飞车：地下狂飙,Need for Speed: Underground,
Binary Pot,Binary Pot,
最後一戰：戰鬥進化,Halo: Combat Evolved,
模擬人生中世紀,The Sims Medieval,
神话世纪,Age of Mythology,
超魔界村,Super Ghouls 'n Ghosts,
魔法禁書目錄,A Certain Magical Index,
最後一戰：瑞曲之戰,Halo: Reach,
列车寻宝,Challenger,
地狱邻居,Neighbours from Hell,
Paint.NET,Paint.NET,
Cubase,Steinberg Cubase,
天誅 紅,Tenchu: Fatal Shadows,
薩爾達傳說 神祕果實,The Legend of Zelda: Oracle of Seasons and Oracle of Ages,
DKP,Dragon kill points,
地球帝国III,Empire Earth III,
古墓丽影：地下世界,Tomb Raider: Underworld,
女神異聞錄3,Shin Megami Tensei: Persona 3,
拿破仑：全面战争,Napoleon: Total War,
星云之剑,Swords of Xeen,
特洛伊無雙,Warriors: Legends of Troy,
真人快打3,Mortal Kombat 3,
街頭霸王IV,Street Fighter IV,
魔喚精靈,Vantage Master,
黑石：黄金外星人,Blake Stone: Aliens of Gold,
RapeLay,RapeLay,
初音島II,Da Capo II,
天地創造,Terranigma,
气球大战,Balloon Fight,
缘之空,Yosuga no Sora,
GNU Emacs,GNU Emacs,
UltraEdit,UltraEdit,
JuK,JuK,
凱薩琳,Catherine,
防火長城,Great Firewall of China,
百戰天蟲系列,Worms,
索尼克R,Sonic R,
世界足球 实况胜利十一人4,ISS Pro Evolution,
花冠之淚,Tears to Tiara,
企鵝推冰,Pengo,
乐动魔方,Jubeat,
塵埃3,Dirt 3,
最終幻想IV,Final Fantasy IV,
沙耶之歌,Saya no Uta,
電車GO!,Densha de Go!,
魔域幻境之浴血戰場2004,Unreal Tournament 2004,
死刑犯2：充血,Condemned 2: Bloodshot,
電子遊戲歷史,history of video games,
靈異獵人,Haunted Junction,
魔法门之英雄无敌：战略任务,Heroes of Might and Magic: A Strategic Quest,
BITTERSWEET FOOLS,Bittersweet Fools,
瑪利歐足球前鋒 CHARGED,Mario Strikers Charged,
天旋地轉,Descent,
星之卡比3,Kirby's Dream Land 3,
洛克人X4,Mega Man X4,
皮克敏2,Pikmin 2,
神隱之狼,Ōkami Kakushi,
马里奥聚会7,Mario Party 7,
