label,cityLabel,countryLabel
貝婭特麗克絲女王國際機場,Queen Beatrix International Airport,Kingdom of the Netherlands
卡薩內機場,Kasane Airport,Botswana
什恩德機場,Sahand Airport,Iran
薩里,Dasht-e Naz Airport,Iran
班頓杜機場,Bandundu Airport,Democratic Republic of the Congo
巴卡爾丁機場,Barcaldine Airport,Australia
北京南苑机场,Beijing Nanyuan Airport,People's Republic of China
桂林兩江國際機場,Guilin Liangjiang International Airport,People's Republic of China
伊基托斯,Crnl. FAP Francisco Secada Vignetta International Airport,Peru
德爾塔縣機場,Delta County Airport,United States of America
Coffeyville市立機場,Coffeyville Municipal Airport,United States of America
熊溪3機場,Bear Creek 3 Airport,United States of America
代頓國際機場,Dayton International Airport,United States of America
瑙索里國際機場,Nausori International Airport,Fiji
Boraldai機場,Boraldai Airport,Kazakhstan
兹瓦尔特诺茨国际机场,Zvartnots International Airport,Armenia
索契國際機場,Sochi International Airport,Russia
奧爾塔,Horta Airport,Portugal
布萊克韋爾-通卡瓦市立機場,Blackwell–Tonkawa Municipal Airport,United States of America
伊斯梅爾-佩特拉蘇丹機場,Sultan Ismail Petra Airport,Malaysia
貢德爾機場,Gondar Airport,Ethiopia
Felipe Varela上校國際機場,Coronel Felipe Varela International Airport,Argentina
Dabra機場,Dabra Airport,Indonesia
丽江三义机场,Lijiang Sanyi Airport,People's Republic of China
可可達機場,Kokoda Airport,Papua New Guinea
德之島機場,Tokunoshima Airport,Japan
馬斯喀特國際機場,Muscat International Airport,Oman
威奇托中陸機場,Wichita Dwight D. Eisenhower National Airport,United States of America
大館能代機場,Odate-Noshiro Airport,Japan
锡林浩特机场,Xilinhot Airport,People's Republic of China
金伯利機場,Kimberley Airport,South Africa
歇爾布羅國際機場,Sherbro International Airport,Sierra Leone
科尼亞,Konya Airport,Turkey
波羅克瓦尼國際機場,Polokwane International Airport,South Africa
阿巴坎國際機場,Abakan International Airport,Russia
胡安·H·懷特機場,Juan H. White Airport,Colombia
巴特爾芒廷機場,Battle Mountain Airport,United States of America
海恩尼斯,Barnstable Municipal Airport,United States of America
比斯克拉機場,Biskra Airport,Algeria
布隆方丹機場,Bloemfontein Airport,South Africa
努瓜婁發國際機場,Fuaʻamotu International Airport,Tonga
桑德尔福德机场,"Sandefjord Airport, Torp",Norway
Sentani機場,Sentani Airport,Indonesia
納曼干機場,Namangan Airport,Uzbekistan
巴桑庫蘇機場,Basankusu Airport,Democratic Republic of the Congo
巴雷利機場,Bareilly Airport,India
豪尔赫·查韦斯国际机场,Jorge Chávez International Airport,Peru
班加蘇機場,Bangassou Airport,Central African Republic
阿薩盧耶,Persian Gulf Airport,Iran
张家界荷花国际机场,Zhangjiajie Hehua Airport,People's Republic of China
巴士古機場,Basco Airport,Philippines
加來-敦克爾克機場,Calais–Dunkerque Airport,France
阿爾卑斯·於埃機場,Alpe d'Huez Airport,France
內山機場,Gunung Batin Airport,Indonesia
班特里機場,Bantry Aerodrome,Ireland
奠邊府機場,Dien Bien Phu Airport,Vietnam
布尔干机场,Bulgan Airport,Mongolia
霍寧頓皇家空軍基地,RAF Honington,United Kingdom
伊川機場,Ichon Airport,North Korea
胡安·圣玛丽亚国际机场,Juan Santamaría International Airport,Costa Rica
奇特拉爾機場,Chitral Airport,Pakistan
羅阿坦,Juan Manuel Gálvez International Airport,Honduras
塔帕丘拉國際機場,Tapachula International Airport,Mexico
博爾德城市立機場,Boulder City Municipal Airport,United States of America
42號工廠,Plant 42,United States of America
恩特普賴斯市立機場 (阿拉巴馬州),Enterprise Municipal Airport,United States of America
班寧市立機場,Banning Municipal Airport,United States of America
克林頓-謝爾曼工業機場,Clinton-Sherman Industrial Airpark,United States of America
德爾里奧國際機場,Del Rio International Airport,United States of America
貝靈厄姆國際機場,Bellingham International Airport,United States of America
宜昌三峡机场,Yichang Airport,People's Republic of China
连云港白塔埠机场,Lianyungang Airport,People's Republic of China
里爾機場,Lille Airport,France
倫敦Biggin Hill機場,London Biggin Hill Airport,United Kingdom
葉梅利亞諾夫國際機場,Yemelyanovo International Airport,Russia
雅庫茨克機場,Yakutsk Airport,Russia
伦敦国际机场,London International Airport,Canada
侯城,Humberside Airport,United Kingdom
苏南硕放国际机场,Sunan Shuofang International Airport,People's Republic of China
蘭契,Birsa Munda Airport,India
巴恩韋爾支線機場,Barnwell Regional Airport,United States of America
藍草機場,Blue Grass Airport,United States of America
德拉加齊汗國際機場,Dera Ghazi Khan International Airport,Pakistan
約翰·A·奧斯本機場,John A. Osborne Airport,United Kingdom
基隆拿國際機場,Kelowna International Airport,Canada
基律納機場,Kiruna Airport,Sweden
林雪坪,Linköping City Airport,Sweden
古达机场,Kudat Airport,Malaysia
苏丹阿都阿兹沙机场,Sultan Abdul Aziz Shah Airport,Malaysia
克里斯蒂安桑,"Kristiansand Airport, Kjevik",Norway
巴瑟斯特機場 (新南威爾士州),Bathurst Airport,Australia
洛里昂,Lorient South Brittany Airport,France
布塔里塔里機場,Butaritari Atoll Airport,Tuvalu
小松飛行場,Komatsu Airport,Japan
對馬機場,Tsushima Airport,Japan
里耶卡機場,Rijeka Airport,Croatia
萊城納扎布機場,Lae Nadzab Airport,Papua New Guinea
El Alcaraván機場,El Alcaraván Airport,Colombia
Abraham González國際機場,Abraham González International Airport,Mexico
米格爾·德拉馬德里機場,Lic. Miguel de la Madrid Airport,Mexico
Yariguíes機場,Yariguíes Airport,Colombia
蘇丹馬末國際機場,Sultan Mahmud Airport,Malaysia
拉帕尔马机场,La Palma Airport,Spain
努庫斯機場,Nukus Airport,Uzbekistan
景德镇罗家机场,Jingdezhen Luojia Airport,People's Republic of China
克拉斯諾達爾,Krasnodar International Airport,Russia
布塔里塔里機場,Butaritari Atoll Airport,Kiribati
曼达勒戈壁机场,Mandalgovi Airport,Mongolia
阿爾拜赫雷機場,Arvaikheer Airport,Mongolia
Mostépha Ben Boulaid機場,Mostépha Ben Boulaid Airport,Algeria
拉巴赫·比塔特機場,Rabah Bitat Airport,Algeria
Diomício Freitas機場,Diomício Freitas Airport,Brazil
克羅伊登機場,Croydon Airport,United Kingdom
西宁曹家堡机场,Xining Caojiabao Airport,People's Republic of China
科羅曼德機場,Coromandel Aerodrome,New Zealand
柯克沃爾機場,Kirkwall Airport,United Kingdom
伏爾加格勒,Volgograd International Airport,Russia
呼伦贝尔海拉尔机场,Hulunbuir Hailar Airport,People's Republic of China
通辽机场,Tongliao Airport,People's Republic of China
巴爾瑟洛內特-聖蓬機場,Barcelonnette – Saint-Pons Airport,France
伯米吉支線機場,Bemidji Regional Airport,United States of America
巴塞洛斯機場,Barcelos Airport,Brazil
克薩爾特南戈機場,Aeropuerto Internacional Los Altos,Guatemala
坤敬機場,Khon Kaen Airport,Thailand
登加空軍基地,Tengah Air Base,Singapore
多良間機場,Tarama Airport,Japan
福爾摩莎國際機場,Formosa International Airport,Argentina
巴圖里新機場,Batu Licin Airport,Indonesia
蘭斯堡國際機場,Pilanesberg International Airport,South Africa
烏蘭固木,Ulaangom Airport,Mongolia
貝茨維爾支線機場,Batesville Regional Airport,United States of America
貝城市機場,Bay City Municipal Airport,United States of America
齋浦爾國際機場,Jaipur Airport,India
巴拉德羅,Juan Gualberto Gómez Airport,Cuba
Joshua Mqabuko Nkomo國際機場,Joshua Mqabuko Nkomo International Airport,Zimbabwe
恩贾梅纳国际机场,N'Djamena International Airport,Chad
阿爾瓦塞特機場,Albacete Airport,Spain
Bosset機場,Bosset Airport,Papua New Guinea
孔斯坦薩機場,Constanza Airport,Dominican Republic
丹尼斯島機場,Denis Island Airport,Seychelles
小值賀機場,Ojika Airport,Japan
乌普萨拉机场,Ärna Airbase,Sweden
比靈斯Logan國際機場,Billings Logan International Airport,United States of America
哥倫比亞大都會機場,Columbia Metropolitan Airport,United States of America
利文斯通,Harry Mwanga Nkumbula International Airport,Zambia
运城张孝机场,Yuncheng Guangong Airport,People's Republic of China
扎博勒機場,Zabol Airport,Iran
康瑟爾機場,Council Airport,United States of America
比佛縣機場,Beaver County Airport,United States of America
嘉手纳空军基地,Kadena Air Base,Japan
美保飛行場,Miho-Yonago Airport,Japan
阿尤恩阿特魯斯機場,Aioun el Atrouss Airport,Mauritania
杜瓦達米本地機場,Dawadmi Domestic Airport,Saudi Arabia
豪哈,Francisco Carle Airport,Peru
屋久島機場,Yakushima Airport,Japan
埃伊爾斯塔濟機場,Egilsstaðir Airport,Iceland
埃里克·尼爾森白馬國際機場,Erik Nielsen Whitehorse International Airport,Canada
克魯格姆普馬蘭加國際機場,Kruger Mpumalanga International Airport,South Africa
烏爾根奇國際機場,Urgench International Airport,Uzbekistan
瓜萊瓜伊丘機場,Gualeguaychú Airport,Argentina
Juan C. Angara博士機場,Dr. Juan C. Angara Airport,Philippines
克萊森特市立機場,Clay Center Municipal Airport,United States of America
銅中心機場,Copper Center Airport,United States of America
文山普者黑机场,Wenshan Puzhehei Airport,People's Republic of China
瓦努科,Alférez FAP David Figueroa Fernandini Airport,Peru
安東尼奧·何塞·蘇克雷機場,Antonio José de Sucre Airport,Venezuela
达拉斯爱田机场,Dallas Love Field,United States of America
邦咯機場,Pangkor Airport,Malaysia
尼达机场,Nida Airport,Lithuania
扎黑丹機場,Zahedan Airport,Iran
海口美兰国际机场,Haikou Meilan International Airport,People's Republic of China
丹尼爾飛行場,Daniel Field,United States of America
柳州白莲机场,Liuzhou Bailian Airport,People's Republic of China
阿諾德空軍基地,Arnold Air Force Base,United States of America
東沙機場,Dongsha Island Airport,Taiwan
蘭嶼機場,Lanyu Airport,Taiwan
Roberto Fierro Villalobos將軍國際機場,General Roberto Fierro Villalobos International Airport,Mexico
坤甸機場,Supadio Airport,Indonesia
阿爾巴門奇機場,Arba Minch Airport,Ethiopia
恩德培国际机场,Entebbe International Airport,Uganda
蒙彼利埃-梅迪特拉尼機場,Montpellier – Méditerranée Airport,France
奧華特機場,Ovda Airport,Israel
清津機場,Chongjin Airport,North Korea
茫崖花土沟机场,Huatugou Airport,People's Republic of China
史高比耶機場,"Skopje ""Alexander the Great"" Airport",Republic of Macedonia
德島飛行場,Tokushima Airport,Japan
新義州機場,Sinuiju Airport,North Korea
岡南飛行場,Kōnan Airport,Japan
昂熱-盧瓦爾機場,Angers – Loire Airport,France
保山云端机场,Baoshan Yunduan Airport,People's Republic of China
科爾機場,Coll Airport,United Kingdom
大同云冈机场,Datong Yungang Airport,People's Republic of China
常德桃花源机场,Changde Taohuayuan Airport,People's Republic of China
攀枝花保安营机场,Panzhihua Bao'anying Airport,People's Republic of China
泸州蓝田机场,Luzhou Lantian Airport,People's Republic of China
衢州机场,Quzhou Airport,People's Republic of China
羅塔海軍基地,Naval Station Rota,Spain
罗伯茨国际机场,Roberts International Airport,Liberia
巴馬科國際機場,Bamako-Sénou International Airport,Mali
奧爾康伯里皇家空軍基地,RAF Alconbury,United Kingdom
三宅島機場,Miyakejima Airport,Japan
巴里薩爾機場,Barisal Airport,Bangladesh
熱浪國際機場,Redang Airport,Malaysia
哥倫布空軍基地,Columbus Air Force Base,United States of America
里郎威,Lilongwe International Airport,Malawi
夏延支線機場,Cheyenne Regional Airport,United States of America
泉州晋江机场,Quanzhou Jinjiang Airport,People's Republic of China
厄斯克門機場,Oskemen Airport,Kazakhstan
莱斯机场,Læsø Airport,Denmark
索科爾機場,Sokol Airport,Russia
美里機場,Miri Airport,Malaysia
達格維爾機場,Dargaville Aerodrome,New Zealand
朱麗安娜公主國際機場,Princess Juliana International Airport,Kingdom of the Netherlands
佛罗伦萨－佩雷托拉机场,"Florence Airport, Peretola",Italy
馬公機場,Magong Airport,Taiwan
阿貝馬馬機場,Abemama Atoll Airport,Kiribati
石垣機場,Ishigaki Airport,Japan
阿勒娅王后国际机场,Queen Alia International Airport,Jordan
黔江武陵山机场,Qianjiang Wulingshan Airport,People's Republic of China
巴扎魯托島機場,Bazaruto Island Airport,Mozambique
霍納機場,Hoonah Airport,United States of America
包地特國際機場,Baudette International Airport,United States of America
瓦拉瓦拉支線機場,Walla Walla Regional Airport,United States of America
史考特空軍基地,Scott Air Force Base,United States of America
鮭魚王機場,King Salmon Airport,United States of America
永普拉機場,Yongphulla Airport,Bhutan
阿什維爾支線機場,Asheville Regional Airport,United States of America
耶利瓦勒機場,Gällivare Airport,Sweden
礦水城機場,Mineralnye Vody Airport,Russia
拉斐爾·布勒納將軍國際機場,General Rafael Buelna International Airport,Mexico
盧爾德,Tarbes-Lourdes-Pyrénées Airport,France
加貝斯-Matmata國際機場,Gabès – Matmata International Airport,Tunisia
索維拉-莫加多爾機場,Mogador Airport,Morocco
歐拜伊德機場,El Obeid Airport,Sudan
法希爾機場,El Fasher Airport,Sudan
尚勒烏爾法GAP機場,Şanlıurfa GAP Airport,Turkey
大不里士,Tabriz International Airport,Iran
赫羅納－布拉瓦海岸機場,Girona-Costa Brava Airport,Spain
聖地牙哥Pérez Quiroz機場,Santiago Pérez Quiroz Airport,Colombia
Jacinto Lara國際機場,Jacinto Lara International Airport,Venezuela
Gustavo Artunduaga Paredes機場,Gustavo Artunduaga Paredes Airport,Colombia
Bachigualato聯邦國際機場,Federal de Bachigualato International Airport,Mexico
朱瓦他國際機場,Juwata International Airport,Indonesia
塔拉波托,Cad. FAP Guillermo del Castillo Paredes Airport,Peru
神津島機場,Kōzushima Airport,Japan
Batom機場,Batom Airport,Indonesia
紅鹿市區域機場,Red Deer Regional Airport,Canada
霍斯金斯機場,Hoskins Airport,Papua New Guinea
呂勒奧,Luleå Airport,Sweden
巴彦淖尔天吉泰机场,Bayannur Tianjitai Airport,People's Republic of China
薩圖馬雷,Satu Mare International Airport,Romania
安博洛弗機場,Amborovy Airport,Madagascar
帕特雷,Araxos Airport,Greece
梅斯-南錫-洛林機場,Metz-Nancy-Lorraine Airport,France
九江庐山机场,Jiujiang Lushan Airport,People's Republic of China
井冈山机场,Jinggangshan Airport,People's Republic of China
中卫沙坡头机场,Zhongwei Shapotou Airport,People's Republic of China
台州路桥机场,Taizhou Luqiao Airport,People's Republic of China
漠河機場,Mohe Gulian Airport,People's Republic of China
潍坊机场,Weifang Airport,People's Republic of China
阿克苏机场,Aksu Airport,People's Republic of China
锦州小岭子机场,Jinzhou Xiaolingzi Airport,People's Republic of China
四風機場,Cuatro Vientos Airport,Spain
希奥利艾机场,Šiauliai International Airport,Lithuania
雅温得机场,Yaoundé Airport,Cameroon
路易斯-麥科得聯合基地,Joint Base Lewis-McChord,United States of America
里约热内卢/加利昂－安东尼奥·卡洛斯·若比姆国际机场,Rio de Janeiro-Galeão International Airport,Brazil
克林頓支線機場,Clinton Regional Airport,United States of America
庫約機場,Cuyo Airport,Philippines
瑟堡-莫佩爾蒂機場,Cherbourg – Maupertus Airport,France
Jorge·紐貝里機場,Aeroparque Jorge Newbery,Argentina
弗農區域機場,Vernon Regional Airport,Canada
长滩机场,Long Beach Airport,United States of America
Pattimura機場,Pattimura Airport,Indonesia
德宏芒市机场,Dehong Mangshi Airport,People's Republic of China
新勃蘭登堡機場,Neubrandenburg Airport,Germany
獨魯萬機場,Daniel Z. Romualdez Airport,Philippines
扎金索斯,Zakynthos International Airport,Greece
埃姆登機場,Emden Airport,Germany
安康五里铺机场,Ankang Wulipu Airport,People's Republic of China
铜仁凤凰机场,Tongren Fenghuang Airport,People's Republic of China
临沧机场,Lincang Airport,People's Republic of China
埃斯克爾機場,Esquel Airport,Argentina
博卡斯德爾托羅-科隆島國際機場,"Bocas del Toro ""Isla Colón"" International Airport",Panama
登格迪機場,Dhangadhi Airport,Nepal
科倫巴國際機場,Corumbá International Airport,Brazil
弗朗西斯敦機場,Francistown Airport,Botswana
佐渡機場,Sado Airport,Japan
Datadawai機場,Datadawai Airport,Indonesia
法先機場,Fascene Airport,Madagascar
林芝米林机场,Nyingchi Mainling Airport,People's Republic of China
馬拉蒂亞,Malatya Erhaç Airport,Turkey
恰納卡萊機場,Çanakkale Airport,Turkey
科泽科德国际机场,Calicut International Airport,India
呼吉尔特机场,Khujirt Airport,Mongolia
布奧克斯機場,Buochs Airport,Switzerland
马尔卡国际机场,Amman Civil Airport,Jordan
貝里斯市-市政,Belize City Municipal Airport,Belize
南京禄口国际机场,Nanjing Lukou International Airport,People's Republic of China
康瑟爾布拉夫斯市立機場,Council Bluffs Municipal Airport,United States of America
本蓋魯阿島機場,Benguera Island Airport,Mozambique
達沙古茲機場,Daşoguz Airport,Turkmenistan
横田空军基地,Yokota Air Base,Japan
Benjamín Rivera Noriega機場,Benjamín Rivera Noriega Airport,United States of America
Bert Mooney機場,Bert Mooney Airport,United States of America
兰辛首都地区国际机场,Capital Region International Airport,United States of America
努瓦克肖特国际机场,Nouakchott International Airport,Mauritania
麦克斯韦-甘特空军基地,Maxwell Air Force Base,United States of America
嘉義機場,Chiayi Airport,Taiwan
尼泊爾根機場,Nepalgunj Airport,Nepal
索洛韋基機場,Solovki Airport,Russia
查特斯堡機場,Charters Towers Airport,Australia
温州永强国际机场,Wenzhou Yongqiang International Airport,People's Republic of China
七美機場,Qimei Airport,Taiwan
恆春機場,Hengchun Airport,Taiwan
克拉科夫,John Paul II International Airport Kraków-Balice,Poland
波照間機場,Hateruma Airport,Japan
與那國機場,Yonaguni Airport,Japan
阿雅克肖,Ajaccio Napoleon Bonaparte Airport,France
基切機場,Quiché Airport,Guatemala
合肥骆岗国际机场,Hefei Luogang International Airport,People's Republic of China
布良斯克國際機場,Bryansk International Airport,Russia
阿斯旺國際機場,Aswan International Airport,Egypt
神戶機場,Kobe Airport,Japan
奥兰多桑福德国际机场,Orlando Sanford International Airport,United States of America
班戈國際機場,Bangor International Airport,United States of America
皇家空軍百塞斯特機場,Bicester Airfield,United Kingdom
查查波亞斯機場,Chachapoyas Airport,Peru
Benjina機場,Benjina Airport,Indonesia
喀布尔国际机场,Hamid Karzai International Airport,Afghanistan
台東機場,Taitung Airport,Taiwan
綠島機場,Lyudao Airport,Taiwan
善德機場,Sondok Airport,North Korea
多佛空軍基地,Dover Air Force Base,United States of America
大山空軍基地,Big Mountain Air Force Station,United States of America
貝佛利市立機場,Beverly Municipal Airport,United States of America
波纳佩国际机场,Pohnpei International Airport,Federated States of Micronesia
多波機場,Dobo Airport,Indonesia
望安機場,Wang-an Airport,Taiwan
克林頓維爾市立機場,Clintonville Municipal Airport,United States of America
沙漠石機場,Desert Rock Airport,United States of America
阿瓦士,Ahwaz International Airport,Iran
阿拉貝里機場,Arrabury Airport,Australia
快活嶺皇家空軍基地,RAF Mount Pleasant,United Kingdom
加穆機場,Jammu Airport,India
維沙卡帕特南機場,Visakhapatnam Airport,India
伯恩茅斯（BOH）,Bournemouth Airport,United Kingdom
淮安涟水机场,Huai'an Lianshui Airport,People's Republic of China
阿壩紅原機場,Hongyuan Airport,People's Republic of China
北雪平,Norrköping Airport,Sweden
博阿維斯塔國際機場,Boa Vista International Airport,Brazil
比爾德達勒機場,Bíldudalur Airport,Iceland
多維爾-聖加蒂安機場,Deauville – Saint-Gatien Airport,France
屏東機場,Pingtung Airport,Taiwan
阿拜昂機場,Abaiang Atoll Airport,Kiribati
快活嶺皇家空軍基地,RAF Mount Pleasant,Falkland Islands
比斯比-道格拉斯國際機場,Bisbee-Douglas International Airport,United States of America
拉廊機場,Ranong Airport,Thailand
貝南城,Benin Airport,Nigeria
普杰机场,Bhuj Airport,India
貝勒沃格機場,Berlevåg Airport,Norway
巴務巴務機場,Betoambari Airport,Indonesia
利韋里亞,Daniel Oduber Quirós International Airport,Costa Rica
尤金,Eugene Airport,United States of America
貝爾圖阿機場,Bertoua Airport,Cameroon
因弗卡吉爾國際機場,Invercargill Airport,New Zealand
柏林支線機場,Berlin Regional Airport,United States of America
安維克機場,Anvik Airport,United States of America
"錢吉諾拉""Capitán Manuel Niño""國際機場","Changuinola ""Capitán Manuel Niño"" International Airport",Panama
拉熱斯國際機場,Lajes Field,Portugal
阿納克圖沃克帕斯機場,Anaktuvuk Pass Airport,United States of America
班珠尔国际机场,Banjul International Airport,Gambia
劍橋機場,Cambridge Airport,United Kingdom
阿拉魯卡機場,Aranuka Airport,Kiribati
因帕爾,Imphal International Airport,India
聖薩爾瓦多,Monseñor Óscar Arnulfo Romero International Airport,El Salvador
本森市機場 (明尼蘇達州),Benson Municipal Airport,United States of America
新島機場,Niijima Airport,Japan
瓜廖爾,Gwalior Airport,India
斯利那加機場,Srinagar Airport,India
博茨菲尤爾機場,Båtsfjord Airport,Norway
科倫賽機場,Colonsay Airport,United Kingdom
Comandante Espora機場,Comandante Espora Airport,Argentina
德里塔貝切機場,Drietabbetje Airstrip,Suriname
蘇阿瓦瑙機場,Suavanao Airport,Solomon Islands
木更津飛行場,Kisarazu Air Field,Japan
汕头外砂机场,Shantou Waisha Airport,People's Republic of China
Beech工廠機場,Beech Factory Airport,United States of America
狄龍縣機場,Dillon County Airport,United States of America
切圖馬爾國際機場,Chetumal International Airport,Mexico
三池淵機場,Samjiyŏn Airport,North Korea
揚迪納機場,Yandina Airport,Solomon Islands
兰州中川机场,Lanzhou Zhongchuan International Airport,People's Republic of China
寧波櫟社國際機場,Ningbo Lishe International Airport,People's Republic of China
贵阳龙洞堡国际机场,Guiyang Longdongbao International Airport,People's Republic of China
西双版纳嘎洒机场,Xishuangbanna Gasa Airport,People's Republic of China
亞歷山德里亞國際機場 (路易斯安那州),Alexandria International Airport,United States of America
薩拉熱窩國際機場,Sarajevo International Airport,Bosnia and Herzegovina
海參崴國際機場,Vladivostok International Airport,Russia
胡佛飛行場,Hoover Field,United States of America
阿爾赫西拉斯直升機場,Algeciras Heliport,Spain
北九州機場,Kitakyushu Airport,Japan
普埃布拉州国际机场,Hermanos Serdán International Airport,Mexico
聖薩爾瓦多-伊洛潘戈,Ilopango International Airport,El Salvador
德拉伊斯梅爾汗機場,Dera Ismail Khan Airport,Pakistan
聖瑪莉機場,Sainte Marie Airport,Madagascar
弗雷斯諾Chandler行政機場,Fresno Chandler Executive Airport,United States of America
Drake飛行場,Drake Field,United States of America
查塔姆群島機場,Chatham Islands / Tuuta Airport,New Zealand
科納國際機場,Kona International Airport,United States of America
達波里約機場,Daporijo Airport,India
科爾特斯市立機場,Cortez Municipal Airport,United States of America
八莫機場,Bhamo Airport,Myanmar
Chachoan機場,Chachoan Airport,Ecuador
博傑普爾機場,Bhojpur Airport,Nepal
比亞里茨,Biarritz – Anglet – Bayonne Airport,France
別爾江斯克機場,Berdyansk Airport,Ukraine
比亞瓦-波德拉斯卡機場,Biała Podlaska Airport,Poland
貝爾梅霍機場,Bermejo Airport,Bolivia
丹东浪头机场,Dandong Langtou Airport,People's Republic of China
稻城亞丁機場,Daocheng Yading Airport,People's Republic of China
達魯機場,Daru Airport,Papua New Guinea
大庆萨尔图机场,Daqing Sartu Airport,People's Republic of China
赤峰玉龙机场,Chifeng Yulong Airport,People's Republic of China
戴通納海灘國際機場,Daytona Beach International Airport,United States of America
大熊城機場,Big Bear City Airport,United States of America
大湖機場,Big Lake Airport,United States of America
赫雷斯機場,Jerez Airport,Spain
Donaldson中央機場,Donaldson Center Airport,United States of America
达留斯和吉列纳斯机场,S. Darius and S. Girėnas Airport,Lithuania
貝盧-齊里比希納機場,Belo sur Tsiribihina Airport,Madagascar
科克斯巴扎爾機場,Cox's Bazar Airport,Bangladesh
傑克遜 (懷俄明州),Jackson Hole Airport,United States of America
平水空軍基地,Binh Thuy Air Base,Vietnam
貝濟耶阿格德角機場,Béziers Cap d'Agde Airport,France
伯尔尼－贝尔普机场,Bern Airport,Switzerland
吉布提－安布利国际机场,Djibouti-Ambouli International Airport,Djibouti
Coleman A. Young國際機場,Coleman A. Young International Airport,United States of America
庫珀斯敦-西城機場,Cooperstown-Westville Airport,United States of America
坎克爾路斯斯雅克機場,Kangerlussuaq Airport,Greenland
伊玛目霍梅尼国际机场,Tehran Imam Khomeini International Airport,Iran
辛代尔机场,Sindal Airport,Denmark
嘉林机场,Gia Lam Airport,Vietnam
盧本巴希國際機場,Lubumbashi International Airport,Democratic Republic of the Congo
恩厄尔霍尔姆－赫尔辛堡机场,Ängelholm-Helsingborg Airport,Sweden
埃莫納克機場,Emmonak Airport,United States of America
Wiley Post–Will Rogers紀念機場,Wiley Post–Will Rogers Memorial Airport,United States of America
大福克斯国际机场,Grand Forks International Airport,United States of America
主教國際機場,Bishop International Airport,United States of America
巴黎－勒布尔热机场,Paris–Le Bourget Airport,France
安加爾起降場,Angaur Airstrip,Palau
拉塔昆加,Cotopaxi International Airport,Ecuador
彼得馬里茨堡機場,Pietermaritzburg Airport,South Africa
拉加穆迪利機場,Rajahmundry Airport,India
青森機場,Aomori Airport,Japan
喬巴山機場,Choibalsan Airport,Mongolia
奧倫堡特森特拉尼機場,Orenburg Tsentralny Airport,Russia
乌鲁木齐地窝堡国际机场,Ürümqi Diwopu International Airport,People's Republic of China
瓦加杜古國際機場,Ouagadougou Airport,Burkina Faso
丹兌,Thandwe Airport,Myanmar
卡爾斯,Kars Airport,Turkey
黑河機場 (緬甸),Heho Airport,Myanmar
歐福特空軍基地,Offutt Air Force Base,United States of America
貝特爾斯機場,Bettles Airport,United States of America
徐州观音机场,Xuzhou Guanyin Airport,People's Republic of China
巴爾瑙爾機場,Barnaul Airport,Russia
聖皮埃爾機場 (聖皮埃爾和密克隆),Saint-Pierre Airport,France
Fatmawati蘇加諾機場,Fatmawati Soekarno Airport,Indonesia
科羅薩爾機場,Corozal Airport,Belize
卡達帕機場,Cuddapah Airport,India
蘇恰瓦,Suceava Airport,Romania
貝爾高姆,Belgaum Airport,India
迪布魯加爾機場,Dibrugarh Airport,India
Scatsta機場,Scatsta Airport,United Kingdom
南克魯賽羅國際機場,Cruzeiro do Sul International Airport,Brazil
多拉杜斯機場,Dourados Airport,Brazil
Loakan機場,Loakan Airport,Philippines
卡亚尼机场,Kajaani Airport,Finland
道奇城支線機場,Dodge City Regional Airport,United States of America
基韋斯特國際機場,Key West International Airport,United States of America
甘巴機場,Gamba Airport,Gabon
克雷格水上飛機基地,Craig Seaplane Base,United States of America
法茵堡機場,Farnborough Airport,United Kingdom
北大東機場,Kitadaito Airport,Japan
文茨皮尔斯机场,Ventspils International Airport,Latvia
苏丹阿都哈林机场,Sultan Abdul Halim Airport,Malaysia
伯茲維爾機場,Birdsville Airport,Australia
呼和浩特白塔国际机场,Hohhot Baita International Airport,People's Republic of China
安布勒機場,Ambler Airport,United States of America
布巴克機場,Bubaque Airport,Guinea-Bissau
山美納,Samaná El Catey International Airport,Dominican Republic
阿巴拉契科拉支線機場,Apalachicola Regional Airport,United States of America
Fane機場,Fane Airport,Papua New Guinea
阿包機場,Abau Airport,Papua New Guinea
阿加溫機場,Agaun Airport,Papua New Guinea
阿爾梅里亞,Almería Airport,Spain
Abdulaziz國王空軍基地,King Abdulaziz Air Base,Saudi Arabia
肖勒姆機場,Shoreham Airport,United Kingdom
羅馬納(多明尼加),La Romana International Airport,Dominican Republic
巴里納斯機場,Barinas Airport,Venezuela
拉多姆,Radom-Sadków Airport,Poland
伯特利機場,Bethel Airport,United States of America
貝魯島機場,Beru Island Airport,Kiribati
阿特卡機場,Atka Airport,United States of America
内利斯空军基地,Nellis Air Force Base,United States of America
阿羅賴島機場,Arorae Island Airport,Kiribati
馬拉凱機場,Marakei Airport,Kiribati
奧爾代斯機場,Alldays Airport,South Africa
Coulter飛行場,Coulter Field,United States of America
醴泉飛行場,Yecheon Air Base,South Korea
馬圖林,José Tadeo Monagas International Airport,Venezuela
伊斯帕爾塔,Isparta Süleyman Demirel Airport,Turkey
查利斯機場,Challis Airport,United States of America
亨墨菲斯機場,Hammerfest Airport,Norway
彼德森空軍基地,Peterson Air Force Base,United States of America
聖基茨島,Robert L. Bradshaw International Airport,Saint Kitts and Nevis
石崗機場,Shek Kong Airfield,People's Republic of China
