label,cityLabel,countryLabel
瑪麗皇后號,RMS Queen Mary,United States of America
中途島號航空母艦,USS Midway,United States of America
冯·德·坦恩号战列巡洋舰,SMS Von der Tann,Germany
威廉·D·波特號驅逐艦,USS William D. Porter,United States of America
雷伊泰灣號飛彈巡洋艦,USS Leyte Gulf,United States of America
斯旺尼号护航航空母舰,USS Suwannee,United States of America
埃姆登,German cruiser Emden,Germany
維卡蘭號航空母艦,INS Vikrant,India
麻薩諸塞號戰艦,USS Massachusetts,United States of America
海洋魅力号,MS Allure of the Sea,Finland
B航艦,Flugzeugträger B,Germany
希洛號飛彈巡洋艦,USS Shiloh,United States of America
新澤西號戰艦,USS New Jersey,United States of America
Z1萊伯歷·馬斯號驅逐艦,German destroyer Z1 Leberecht Maass,Nazi Germany
艾塞克斯號航空母艦,USS Essex,United States of America
約瑟夫·休威號武裝運輸艦,USS Joseph Hewes,United States of America
龍田號輕巡洋艦,Japanese cruiser Tatsuta,Empire of Japan
伊文斯號驅逐艦,USS Evans,Norway
卢西塔尼亚号,RMS Lusitania,Ireland
海洋綠洲號,MS Oasis of the Seas,Norway
阿里阿德涅號,SMS Ariadne,German Empire
黑森號戰艦,SMS Hessen,German Empire
阿肯色號戰艦,USS Arkansas,United States of America
瓦萨号,Vasa,Sweden
好人理查號航空母艦,USS Bon Homme Richard,United States of America
艾奧瓦號戰艦,USS Iowa,United States of America
巴恩斯號護航航空母艦,USS Barnes,United States of America
阿爾薩斯號戰艦,SMS Elsass,German Empire
格奈森瑙號戰鬥巡洋艦,German battleship Gneisenau,Germany
印第安納波里斯號重巡洋艦 (CA-35),USS Indianapolis,United States of America
路易絲·維多利亞號巡洋艦,SMS Victoria Louise,German Empire
詹姆斯·奧哈拉號武裝運輸艦,USS James O'Hara,United States of America
貝爾格拉諾將軍號巡洋艦,ARA General Belgrano,Argentina
卡特莊號船塢登陸艦 (LSD-3),USS Carter Hall,United States of America
白令海峽號巡邏艦,USS Bering Strait,United States of America
貝爾格拉諾將軍號巡洋艦,ARA General Belgrano,United States of America
奧古斯塔號重巡洋艦,USS Augusta,United States of America
威斯康辛號戰艦,USS Wisconsin,United States of America
克里寧灣號航空母艦,USS Kalinin Bay,United States of America
寇特蘭號武裝運輸艦,USS Cortland,United States of America
瑪希諾沈船,SS Maheno,Australia
挪威之光号,Norwegian Dawn,Germany
德意志號裝甲艦,German cruiser Deutschland,Germany
舍爾海軍上將號裝甲艦,German cruiser Admiral Scheer,Germany
聖喬治號,HMS St George,United Kingdom
華德號驅逐艦 (DD-139),USS Ward,United States of America
密蘇里號戰艦,USS Missouri,United States of America
科隆,German cruiser Köln,Germany
無畏號航空母艦,USS Intrepid,United States of America
挪威之星號,Norwegian Star,Germany
俾斯麥海號,USS Bismarck Sea,United States of America
海皇號,MS Monarch,Norway
波茲南號戰艦,SMS Posen,German Empire
施佩伯爵海军上将号重巡洋舰,German cruiser Admiral Graf Spee,Nazi Germany
挪威明珠號,Norwegian Pearl,Germany
波特号驱逐舰,USS Porter,United States of America
塞德利茨號重巡洋艦,German cruiser Seydlitz,Germany
圖林根號戰艦,SMS Thüringen,German Empire
石勒苏益格-荷尔斯泰因号战列舰,SMS Schleswig-Holstein,Germany
呂佐夫號重型巡洋艦,German cruiser Lützow,Germany
紐倫堡號輕巡洋艦,German cruiser Nürnberg,Germany
山貓號船塢登陸艦,USS Catamount,United States of America
路易斯·戴奇號,USS LST-738,United States of America
德國號戰艦 (1904),SMS Deutschland,German Empire
德弗林格爾號戰鬥巡洋艦,SMS Derfflinger,German Empire
萊比錫號輕巡洋艦,German cruiser Leipzig,German Empire
湯馬斯號驅逐艦,USS Thomas,Norway
海洋號兩棲攻擊艦,HMS Ocean (L12),United Kingdom
威斯特法伦号战列舰,SMS Westfalen,German Empire
高雄號兩棲指揮艦,USS Dukes County,United States of America
